FL_DATE,AIRLINE,AIRLINE_DOT,AIRLINE_CODE,DOT_CODE,FL_NUMBER,ORIGIN,ORIGIN_CITY,DEST,DEST_CITY,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,DELAY_DUE_CARRIER,DELAY_DUE_WEATHER,DELAY_DUE_NAS,DELAY_DUE_SECURITY,DELAY_DUE_LATE_AIRCRAFT,Month,Year,Cancelled,alti,drct,dwpf,feel,gust,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,inx_danjerous_1,inx_danjerous_2,inx_danjerous_3,inx_danjerous_4,metar,mslp,p01i,peak_wind_drct,peak_wind_gust,peak_wind_time,relh,sknt,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,snowdepth,station,tmpf,valid,vsby,wxcodes
2019-12-14,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,693.0,JFK,"New York, NY",SLC,"Salt Lake City, UT",0 days 19:59:00,2005.0,6.0,29.0,2034.0,2315.0,5.0,2346.0,2320.0,-26.0,0.0,,0.0,347.0,315.0,281.0,1990.0,,,,,,12.0,2019.0,False,29.29,240.00,47.00,43.05,26.00,M,M,M,0.5,1.2,0.12,0.0,KJFK 150051Z 24020G26KT 10SM FEW020 BKN025 BKN250 10/08 A2929 RMK AO2 PK WND 24028/0006 SLP919 T01000083 $,991.90,0.00,240.00,28.00,2019-12-15 00:06,89.04,20.00,FEW,BKN,BKN,M,2000.00,2500.00,25000.00,M,M,JFK,50.00,2019-12-15 00:51:00,10.00,M
2019-12-14,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,1729.0,JFK,"New York, NY",RSW,"Fort Myers, FL",0 days 16:15:00,2227.0,372.0,16.0,2243.0,114.0,4.0,1927.0,118.0,351.0,0.0,,0.0,192.0,171.0,151.0,1074.0,39.0,0.0,0.0,0.0,312.0,12.0,2019.0,False,29.21,180.00,52.00,52.00,M,M,M,M,16.666666666666668,0.0,0.0,0.0,KJFK 142108Z 18019KT 1/8SM R04R/2000V2800FT FG VV003 11/11 A2921 RMK AO2 SFC VIS 1/2 T01110111 $,M,0.00,M,M,M,100.00,19.00,VV ,M,M,M,300.00,M,M,M,M,JFK,52.00,2019-12-14 21:08:00,0.12,FG
2020-02-08,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,123.0,JFK,"New York, NY",LAX,"Los Angeles, CA",0 days 06:55:00,649.0,-6.0,20.0,709.0,945.0,4.0,1026.0,949.0,-37.0,0.0,,0.0,391.0,360.0,336.0,2475.0,,,,,,2.0,2020.0,False,30.1,290.00,14.00,18.58,19.00,M,M,M,0.25,0.0,0.0,0.0,KJFK 081151Z 29014G19KT 10SM FEW040 M01/M10 A3010 RMK AO2 SLP192 70015 T10111100 10006 21011 53049 $,1019.20,0.00,M,M,M,50.88,14.00,FEW,M,M,M,4000.00,M,M,M,M,JFK,30.00,2020-02-08 11:51:00,10.00,M
2020-12-23,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,1717.0,JFK,"New York, NY",MCO,"Orlando, FL",0 days 19:50:00,2131.0,101.0,13.0,2144.0,2358.0,4.0,2252.0,2.0,70.0,0.0,,0.0,182.0,151.0,134.0,944.0,70.0,0.0,0.0,0.0,0.0,12.0,2020.0,False,30.38,200.00,32.00,32.87,M,M,M,M,0.12,0.0,0.0,0.0,KJFK 240051Z 20010KT 10SM BKN250 04/00 A3038 RMK AO2 SLP288 T00440000 $,1028.80,0.00,M,M,M,73.14,10.00,BKN,M,M,M,25000.00,M,M,M,M,JFK,40.00,2020-12-24 00:51:00,10.00,M
2020-03-02,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,423.0,JFK,"New York, NY",LAX,"Los Angeles, CA",0 days 11:40:00,1134.0,-6.0,22.0,1156.0,1410.0,13.0,1512.0,1423.0,-49.0,0.0,,0.0,392.0,349.0,314.0,2475.0,,,,,,3.0,2020.0,False,30.03,180.00,40.00,43.82,M,M,M,M,0.1,0.12,0.0,0.0,KJFK 021551Z 18011KT 10SM FEW100 BKN250 09/04 A3003 RMK AO2 SLP168 T00940044,1016.80,0.00,M,M,M,70.95,11.00,FEW,BKN,M,M,10000.00,25000.00,M,M,M,JFK,49.00,2020-03-02 15:51:00,10.00,M
2020-12-01,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,655.0,JFK,"New York, NY",TPA,"Tampa, FL",0 days 10:47:00,1040.0,-7.0,15.0,1055.0,1319.0,3.0,1342.0,1322.0,-20.0,0.0,,0.0,175.0,162.0,144.0,1005.0,,,,,,12.0,2020.0,False,29.56,220.00,44.00,52.00,M,M,M,M,0.3571428571428571,0.4285714285714285,0.3333333333333333,0.12,KJFK 011551Z 22018KT 10SM FEW028 BKN070 BKN090 BKN250 11/07 A2956 RMK AO2 SLP009 T01110067,1000.90,0.00,M,M,M,74.35,18.00,FEW,BKN,BKN,BKN,2800.00,7000.00,9000.00,25000.00,M,JFK,52.00,2020-12-01 15:51:00,10.00,M
2020-11-20,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,1523.0,JFK,"New York, NY",LAX,"Los Angeles, CA",0 days 17:00:00,1653.0,-7.0,12.0,1705.0,1954.0,5.0,2019.0,1959.0,-20.0,0.0,,0.0,379.0,366.0,349.0,2475.0,,,,,,11.0,2020.0,False,30.28,200.00,49.00,53.10,M,M,M,M,0.2,0.04,0.0,0.0,KJFK 202151Z 20008KT 10SM FEW050 FEW250 12/09 A3028 RMK AO2 SLP253 T01170094,1025.30,0.00,M,M,M,85.59,8.00,FEW,FEW,M,M,5000.00,25000.00,M,M,M,JFK,53.00,2020-11-20 21:51:00,10.00,M
2019-12-18,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,795.0,JFK,"New York, NY",AUS,"Austin, TX",0 days 08:53:00,852.0,-1.0,13.0,905.0,1156.0,24.0,1205.0,1220.0,15.0,0.0,,0.0,252.0,268.0,231.0,1521.0,0.0,0.0,15.0,0.0,0.0,12.0,2019.0,False,29.88,280.00,24.10,26.86,M,M,M,M,0.25,0.0,0.0,0.0,KJFK 181351Z 28010KT 10SM FEW040 02/M04 A2988 RMK AO2 SLP119 T00171044,1011.90,0.00,M,M,M,63.86,10.00,FEW,M,M,M,4000.00,M,M,M,M,JFK,35.00,2019-12-18 13:51:00,10.00,M
2020-09-17,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,2003.0,JFK,"New York, NY",SJU,"San Juan, PR",0 days 06:15:00,605.0,-10.0,16.0,621.0,926.0,3.0,957.0,929.0,-28.0,0.0,,0.0,222.0,204.0,185.0,1598.0,,,,,,9.0,2020.0,False,30.06,260.00,61.00,64.00,M,M,M,M,0.8,0.6,0.1333333333333333,0.0,KJFK 170951Z 26005KT 10SM SCT025 BKN050 OVC300 18/16 A3006 RMK AO2 SLP178 FU OVC300 T01780161 $,1017.80,0.00,M,M,M,89.97,5.00,SCT,BKN,OVC,M,2500.00,5000.00,30000.00,M,M,JFK,64.00,2020-09-17 09:51:00,10.00,M
2020-02-18,Envoy Air,Envoy Air: MQ,MQ,20398.0,3796.0,JFK,"New York, NY",BWI,"Baltimore, MD",0 days 15:59:00,1556.0,-3.0,24.0,1620.0,1702.0,8.0,1723.0,1710.0,-13.0,0.0,,0.0,84.0,74.0,42.0,184.0,,,,,,2.0,2020.0,False,30.06,50.00,45.00,42.94,M,M,M,M,5.0,0.0,0.0,0.0,KJFK 182051Z 05007KT 7SM -RA OVC008 08/07 A3006 RMK AO2 RAB35 SLP179 P0000 60000 T00830072 56035 $,1017.90,T,M,M,M,93.06,7.00,OVC,M,M,M,800.00,M,M,M,M,JFK,47.00,2020-02-18 20:51:00,7.00,-RA
2020-02-27,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,1318.0,JFK,"New York, NY",BOS,"Boston, MA",0 days 07:30:00,722.0,-8.0,33.0,755.0,844.0,7.0,844.0,851.0,7.0,0.0,,0.0,74.0,89.0,49.0,187.0,,,,,,2.0,2020.0,False,29.38,260.00,39.00,32.52,33.00,M,M,M,1.7647058823529411,0.6818181818181818,0.4285714285714285,0.0,KJFK 271151Z 26026G33KT 10SM BKN017 BKN044 BKN070 06/04 A2938 RMK AO2 PK WND 25033/1151 RAE1053 SLP949 P0000 60081 70101 T00610039 10089 20061 53020,994.90,T,250.00,33.00,2020-02-27 11:51,85.66,26.00,BKN,BKN,BKN,M,1700.00,4400.00,7000.00,M,M,JFK,43.00,2020-02-27 11:51:00,10.00,M
2020-01-16,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,871.0,JFK,"New York, NY",SLC,"Salt Lake City, UT",0 days 09:20:00,912.0,-8.0,20.0,932.0,1251.0,3.0,1250.0,1254.0,4.0,0.0,,0.0,330.0,342.0,319.0,1990.0,,,,,,1.0,2020.0,False,29.87,310.00,43.00,38.70,38.00,M,M,M,0.4761904761904761,1.0714285714285714,0.5,0.09375,KJFK 161421Z 31030G38KT 6SM -RA FEW021 BKN028 BKN060 BKN320 09/06 A2987 RMK AO2 PK WND 31038/1420 RAB18 VIS N-E 2 1/2 P0000 T00890061,M,T,310.00,38.00,2020-01-16 14:20,82.72,30.00,FEW,BKN,BKN,BKN,2100.00,2800.00,6000.00,32000.00,M,JFK,48.00,2020-01-16 14:21:00,6.00,-RA
2020-01-07,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,341.0,JFK,"New York, NY",LAX,"Los Angeles, CA",0 days 14:30:00,1428.0,-2.0,16.0,1444.0,1712.0,6.0,1756.0,1718.0,-38.0,0.0,,0.0,386.0,350.0,328.0,2475.0,,,,,,1.0,2020.0,False,29.99,140.00,24.10,39.53,M,M,M,M,0.1333333333333333,0.1428571428571428,0.0,0.0,KJFK 071851Z 14007KT 10SM SCT150 BKN210 07/M04 A2999 RMK AO2 SLP154 T00671044 $,1015.40,0.00,M,M,M,44.98,7.00,SCT,BKN,M,M,15000.00,21000.00,M,M,M,JFK,44.00,2020-01-07 18:51:00,10.00,M
2019-12-02,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,789.0,JFK,"New York, NY",MCO,"Orlando, FL",0 days 10:47:00,1044.0,-3.0,20.0,1104.0,1322.0,41.0,1340.0,1403.0,23.0,0.0,,0.0,173.0,199.0,138.0,944.0,0.0,0.0,23.0,0.0,0.0,12.0,2019.0,False,29.51,10.00,37.00,29.24,M,M,M,M,3.75,2.3529411764705883,0.0,0.0,KJFK 021551Z 01010KT 6SM -RA BR BKN008 OVC017 03/03 A2951 RMK AO2 SLP991 P0001 T00280028,999.10,0.01,M,M,M,100.00,10.00,BKN,OVC,M,M,800.00,1700.00,M,M,M,JFK,37.00,2019-12-02 15:51:00,6.00,-RA BR
2020-01-12,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,1105.0,JFK,"New York, NY",ORD,"Chicago, IL",0 days 08:00:00,813.0,13.0,35.0,848.0,957.0,29.0,948.0,1026.0,38.0,0.0,,0.0,168.0,193.0,129.0,740.0,13.0,0.0,25.0,0.0,0.0,1.0,2020.0,False,29.88,200.00,54.00,54.00,M,M,M,M,1.1111111111111112,1.875,0.8571428571428571,0.15,KJFK 121251Z 20013KT 4SM BR FEW009 BKN016 BKN035 BKN200 12/12 A2988 RMK AO2 PK WND 19030/1155 SLP119 T01220122,1011.90,0.00,190.00,30.00,2020-01-12 11:55,100.00,13.00,FEW,BKN,BKN,BKN,900.00,1600.00,3500.00,20000.00,M,JFK,54.00,2020-01-12 12:51:00,4.00,BR
2019-11-20,American Airlines Inc.,American Airlines Inc.: AA,AA,19805.0,1278.0,JFK,"New York, NY",BOS,"Boston, MA",0 days 23:00:00,2300.0,0.0,19.0,2319.0,2357.0,8.0,16.0,5.0,-11.0,0.0,,0.0,76.0,65.0,38.0,187.0,,,,,,11.0,2019.0,False,30.1,320.00,30.00,34.86,M,M,M,M,0.3636363636363636,0.08,0.0,0.0,KJFK 210351Z 32012KT 10SM SCT055 SCT250 06/M01 A3010 RMK AO2 SLP192 T00561011 $,1019.20,0.00,M,M,M,61.94,12.00,SCT,SCT,M,M,5500.00,25000.00,M,M,M,JFK,42.00,2019-11-21 03:51:00,10.00,M
2020-11-27,Endeavor Air Inc.,Endeavor Air Inc.: 9E,9E,20363.0,5118.0,JFK,"New York, NY",DCA,"Washington, DC",0 days 14:55:00,1505.0,10.0,15.0,1520.0,1608.0,4.0,1626.0,1612.0,-14.0,0.0,,0.0,91.0,67.0,48.0,213.0,,,,,,11.0,2020.0,False,30.0,230.00,47.00,59.00,M,M,M,M,0.6,0.4285714285714285,0.0,0.0,KJFK 271951Z 23009KT 10SM BKN050 BKN070 15/08 A3000 RMK AO2 SLP157 T01500083 $,1015.70,0.00,M,M,M,64.12,9.00,BKN,BKN,M,M,5000.00,7000.00,M,M,M,JFK,59.00,2020-11-27 19:51:00,10.00,M
2019-12-30,Delta Air Lines Inc.,Delta Air Lines Inc.: DL,DL,19790.0,1207.0,JFK,"New York, NY",MSP,"Minneapolis, MN",0 days 19:25:00,2301.0,216.0,19.0,2320.0,40.0,5.0,2152.0,45.0,173.0,0.0,,0.0,207.0,164.0,140.0,1029.0,173.0,0.0,0.0,0.0,0.0,12.0,2019.0,False,29.76,40.00,40.00,31.34,M,M,M,M,1.4285714285714286,3.0,1.1111111111111112,0.0,KJFK 302351Z 04019KT 3SM -DZ FEW007 BKN010 OVC036 05/04 A2976 RMK AO2 PK WND 05026/2322 SFC VIS 7 RAE17DZB47 SLP078 P0001 60022 T00500044 10061 20050 50017 $,1007.80,0.01,50.00,26.00,2019-12-30 23:22,95.82,19.00,FEW,BKN,OVC,M,700.00,1000.00,3600.00,M,M,JFK,41.00,2019-12-30 23:51:00,3.00,-DZ
2019-11-17,Envoy Air,Envoy Air: MQ,MQ,20398.0,4148.0,JFK,"New York, NY",ORF,"Norfolk, VA",0 days 08:05:00,758.0,-7.0,22.0,820.0,916.0,2.0,931.0,918.0,-13.0,0.0,,0.0,86.0,80.0,56.0,290.0,,,,,,11.0,2019.0,False,30.36,40.00,24.10,24.13,M,M,M,M,0.2857142857142857,0.6122448979591836,0.12,0.0,KJFK 171251Z 04013KT 10SM FEW035 BKN049 BKN250 01/M04 A3036 RMK AO2 SLP281 T00111044 $,1028.10,0.00,M,M,M,66.72,13.00,FEW,BKN,BKN,M,3500.00,4900.00,25000.00,M,M,JFK,34.00,2019-11-17 12:51:00,10.00,M
2020-09-23,JetBlue Airways,JetBlue Airways: B6,B6,20409.0,1338.0,JFK,"New York, NY",MVY,"Martha's Vineyard, MA",0 days 10:30:00,1058.0,28.0,14.0,1112.0,1148.0,6.0,1124.0,1154.0,30.0,0.0,,0.0,54.0,56.0,36.0,173.0,28.0,0.0,2.0,0.0,0.0,9.0,2020.0,False,29.9,270.00,48.00,68.00,M,M,M,M,0.0,0.0,0.0,0.0,KJFK 231351Z 27011KT 10SM CLR 20/09 A2990 RMK AO2 SLP124 T02000089,1012.40,0.00,M,M,M,48.73,11.00,CLR,M,M,M,M,M,M,M,M,JFK,68.00,2020-09-23 13:51:00,10.00,M
